Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.57191E+17,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,en,Twitter for Android,10989,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.57188E+17,"Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!",en,Twitter for Android,6642,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.57183E+17,"Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!",en,Twitter for Android,33659,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.57175E+17,"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT",en,Twitter for Android,5676,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.57173E+17,The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!,en,Twitter for Android,6734,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.57012E+17,"#MakeAmericaGreatAgain
#TrumpPence16 https://t.co/gCzHX1nyxD",und,Twitter for iPhone,8159,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56976E+17,"""@NancyNielsenn: @realDonaldTrump Dinesh D'Sousa Hillary's America. see it""",en,Twitter for Android,6269,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56975E+17,"""@OliMauritania: @realDonaldTrump Kaine supported the stupidest deal in the history of deals https://t.co/0FFeKTsuJn #HillaryKaine2016""",en,Twitter for Android,5919,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56974E+17,Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!,en,Twitter for Android,6855,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56962E+17,"The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!",en,Twitter for iPhone,14728,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56953E+17,Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!,en,Twitter for Android,9540,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56883E+17,I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!,en,Twitter for Android,10315,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56876E+17,Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!,en,Twitter for Android,8063,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56867E+17,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!,en,Twitter for Android,9430,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56864E+17,Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.,en,Twitter for Android,9050,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56805E+17,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED",en,Twitter for Android,23952,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56802E+17,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",en,Twitter for Android,8356,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.568E+17,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!",en,Twitter for Android,10002,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56799E+17,"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?",en,Twitter for Android,7465,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.567E+17,"""@Theresa_Cali: @realDonaldTrump General Michael Flynn will make a great Secretary of Defense when you become POTUS! #MakeAmericaSafeAgain""",en,Twitter for Android,4258,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56698E+17,I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.,en,Twitter for Android,8179,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56691E+17,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,en,Twitter for Android,12934,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56626E+17,"Another attack, this time in Germany. Many killed. God bless the people of Munich.",en,Twitter for Android,11079,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.5649E+17,"One of the best produced, including the incredible stage &amp; set, in the history of conventions. Great unity! Big T.V. ratings! @KarlRove",en,Twitter for Android,5643,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56477E+17,Thank you Cleveland. We love you and will be back many times!,en,Twitter for Android,5956,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56476E+17,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,en,Twitter for Android,8526,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56356E+17,"MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLE
https://t.co/KH2ZFHUHGP",en,Twitter for iPhone,10013,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56338E+17,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,en,Twitter for iPhone,15127,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56308E+17,You can watch 360 video live from the podium! https://t.co/yqcIsBUdAi #RNCinCLE #TrumpIsWithYou #MakeAmericaGreatAgain,en,Twitter Web Client,3750,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56216E+17,This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,en,Twitter for iPhone,8024,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56172E+17,Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP,en,Twitter for iPhone,6295,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56141E+17,"Great job @IvankaTrump! #RNCinCLE
https://t.co/swsAKE11F0",en,Twitter for iPad,6492,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56139E+17,"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!",en,Twitter for Android,9413,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.5613E+17,"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!",en,Twitter for Android,10646,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.56106E+17,"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!",en,Twitter for Android,8120,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55984E+17,"Great job @EricTrump! Proud of you!
#AmericaFirst #RNCinCLE https://t.co/S7IHXDrmsJ",en,Twitter Web Client,7037,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55976E+17,MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD,en,Twitter for iPhone,8681,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55975E+17,"Arena was packed, totally electric!",en,Twitter for Android,4167,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55974E+17,.@mike_pence was fantastic tonight. Will be a great V.P.,en,Twitter for Android,6064,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55973E+17,"Our next Vice President of the United States of America, Gov. @Mike_Pence!
#GOPinCLE #GOPConvention
#AmericaFirst https://t.co/TZT3XcKp1c",en,Twitter for iPhone,7155,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55972E+17,"Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!",en,Twitter for Android,20971,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55954E+17,"Great job @EricTrump! Proud of you! 
#AmericaFirst #RNCinCLE
https://t.co/EE7C6XKDkt https://t.co/946U6bgREQ",en,Twitter for iPhone,12156,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55945E+17,"Thank you @ScottWalker! #AmericaFirst 
#RNCinCLE https://t.co/k2Poy3gGvQ",en,Twitter Web Client,6215,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55936E+17,Thank you to Governor @ScottWalker for such warm support. Great speech!,en,Twitter for Android,4360,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55932E+17,Thank you @IngrahamAngle! #AmericaFirst https://t.co/cv3I3xRSOK,en,Twitter Web Client,9837,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55928E+17,"#AmericaFirst #RNCinCLE 
https://t.co/PvdTA8HTCC",und,Twitter for iPhone,4827,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55912E+17,"Watching the #GOPConvention
#AmericaFirst #RNCinCLE",en,Twitter for iPhone,2800,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55837E+17,John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,en,Twitter for Android,4997,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.5581E+17,"STATEMENT ON MELANIA SPEECH
https://t.co/uzBOm21Pug",en,Twitter for iPhone,6419,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55788E+17,The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,en,Twitter Web Client,120581,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55787E+17,Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,en,Twitter Web Client,13164,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55747E+17,"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!",en,Twitter for Android,5794,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55746E+17,Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,en,Twitter for Android,3449,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55708E+17,"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",en,Twitter for Android,6532,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55551E+17,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,en,Twitter for Android,41585,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55526E+17,The ROLL CALL is beginning at the Republican National Convention. Very exciting!,en,Twitter for Android,4182,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55502E+17,"#MakeAmericaWorkAgain 
#TrumpPence16 #RNCinCLE 
https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf",und,Twitter for iPhone,8032,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55486E+17,"#MakeAmericaWorkAgain
#TrumpPence16 #RNCinCLE 
https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW",und,Twitter for iPhone,8140,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55396E+17,"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.""",en,Twitter for Android,7320,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55254E+17,"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",en,Twitter for iPhone,12667,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55196E+17,Will be on @OreillyFactor tonight at 8:30pm @FoxNews- prior to Melania's speech at the #GOPConvention. Tune in- she will do great! #RNCinCLE,en,Twitter for iPhone,2912,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55176E+17,"#MakeAmericaSafeAgain!
#GOPConvention #RNCinCLE 
https://t.co/QniZIsGrG8 https://t.co/Kvq6r6WkQ1",und,Twitter for iPhone,7963,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55143E+17,Networks other than low ratings @CNN have been very fair and exciting!,en,Twitter for Android,4173,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55142E+17,".@CNN is the worst.They go to their dumb, one-sided panels when a podium speaker is for Trump! VAST MAJORITY want: Make America Great Again!",en,Twitter for Android,8285,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55092E+17,"Looking forward to being at the convention tonight to watch all of the wonderful speakers including my wife, Melania. Place looks beautiful!",en,Twitter Web Client,6682,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.55087E+17,"Thank you Mahoning County, Ohio! See you soon! #MakeAmericaSafeAgain 
https://t.co/TNJMUKImpK https://t.co/iFdqRvaL3q",en,Twitter for iPhone,4977,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54993E+17,RT @foxandfriends: STILL AHEAD: @realDonaldTrump joins us at 7am/et! #RNCinCLE https://t.co/TzGbDs88b3,en,Twitter for iPhone,1942,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54789E+17,"President Obama just had a news conference, but he doesn't have a clue. Our country is a divided crime scene, and it will only get worse!",en,Twitter for Android,12507,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54788E+17,"Our country is totally divided and our enemies are watching. We are not looking good, we are not looking smart, we are not looking tough!",en,Twitter for Android,15171,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54748E+17,"""@60Minutes: DonaldTrump and his running mate @Mike_Pence to appear on #60Minutes in first joint interview. CBS https://t.co/lZH7qw9qmu""",en,Twitter for Android,4166,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54747E+17,I will be on @60Minutes tonight at 7:00 P.M. with Mike Pence talking about LAW AND ORDER and many other subjects! Bad times for divided USA!,en,Twitter for Android,5287,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54744E+17,"We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching",en,Twitter for Android,36029,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.5473E+17,"We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...
https://t.co/pPNrzG8kEa",en,Twitter for iPhone,9650,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54664E+17,The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like,en,Twitter for Android,8801,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54663E+17,".@FoxNews is much better, and far more truthful, than @CNN, which is all negative. Guests are stacked for Crooked Hillary! I don't watch.",en,Twitter for Android,5487,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54653E+17,"If Goofy Elizabeth Warren, a very weak Senator, didn't lie about her heritage (being Native American) she would be nothing today. Pick her H",en,Twitter for Android,6003,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54651E+17,"I hope that Crooked Hillary picks Goofy Elizabeth Warren, sometimes referred to as Pocahontas, as her V.P. Then we can litigate her fraud!",en,Twitter for Android,7072,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54648E+17,"It doesn't matter that Crooked Hillary has experience, look at all of the bad decisions she has made. Bernie said she has bad judgement!",en,Twitter for Android,6256,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54646E+17,"As the days and weeks go by,  we see what a total mess our country (and world) is in - Crooked Hillary Clinton led Obama into bad decisions!",en,Twitter for Android,5921,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54531E+17,We are going to have a great time in Cleveland. Will lead to special results for our country. We will Make America Great Again!,en,Twitter for Android,6116,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.5453E+17,"Goofy Elizabeth Warren, who may be the least productive Senator in the U.S. Senate, must prove she is not a fraud. Without the con it's over",en,Twitter for Android,5612,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54521E+17,"Thank you to Jack Morgan, Tamara Neo, Cheryl Ann Kraft and all of my friends and supporters in Virginia. GREAT JOB!",en,Twitter for Android,2842,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54516E+17,"""@TrumpDoonbeg: Great news! We've been nominated for Ireland's Best Golf Hotel 2016.We would appreciate your vote! https://t.co/5uEBphqdG9""",en,Twitter for Android,2720,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54515E+17,Thank you to Chris Cox and Bikers for Trump - Your support has been amazing. I will never forget. MAKE AMERICA GREAT AGAIN!,en,Twitter for Android,6338,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54348E+17,Thank you! #TrumpPence16 https://t.co/RHprMCsGT6,en,Twitter for iPhone,10301,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54305E+17,"Crooked Hillary Clinton is bought and paid for by Wall Street, lobbyists and special interests. She will sell our country down the tubes!",en,Twitter for Android,9252,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54304E+17,"Very sad that a person who has made so many mistakes, Crooked Hillary Clinton, can put out such false and vicious ads with her phony money!",en,Twitter for Android,7103,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54303E+17,"Crooked Hillary, who embarrassed herself and the country with her e-mail lies, has been a DISASTER on foreign policy. Look what's happening!",en,Twitter for Android,8134,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54302E+17,"Crooked Hillary is spending big Wall Street money on ads saying I don't have foreign policy experience, yet look what her policies have done",en,Twitter for Android,9023,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54292E+17,Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!,en,Twitter for Android,4877,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.54137E+17,Look forward to Governor Mike Pence V.P. introduction tomorrow in New York City.,en,Twitter for Android,5701,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53965E+17,I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.,en,Twitter for Android,38762,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53963E+17,Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O &amp; Hillary!,en,Twitter for Android,10983,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.5396E+17,#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!,en,Twitter for Android,10865,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53751E+17,"My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!",en,Twitter for iPhone,15934,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53728E+17,"In light of the horrible attack in Nice, France, I have postponed tomorrow's news conference concerning my Vice Presidential announcement.",en,Twitter for Android,14978,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53721E+17,"Another horrific attack, this time in Nice, France. Many dead and injured. When will we learn? It is only getting worse.",en,Twitter for Android,24760,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53641E+17,"I employ many people in the State of Virginia - JOBS, JOBS, JOBS! Crooked Hillary will sell us out, just like her husband did with NAFTA.",en,Twitter for iPhone,7392,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53603E+17,"Another new poll. Thank you for your support! Join the MOVEMENT today! 
#ImWithYou https://t.co/3KWOl2ibaW https://t.co/miT4atHxQz",en,Twitter for iPhone,8913,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.5358E+17,"Great new poll- thank you America!
#Trump2016 #ImWithYou https://t.co/aVH9c5QRwc",en,Twitter for iPhone,7426,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53399E+17,I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.,en,Twitter for iPhone,15766,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53356E+17,"If I win the Presidency, we will swamp Justice Ginsburg with real judges and real legal opinions!",en,Twitter for iPhone,8123,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53355E+17,Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?,en,Twitter for iPhone,5385,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53355E+17,Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!,en,Twitter for iPhone,5627,None,None
,,,,,,,,,,,,,,
Donald J. Trump,realDonaldTrump,34025,45,15911665,25073877,TRUE,"New York, NY",7.53354E+17,On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.,en,Twitter for iPhone,4059,None,None
,,,,,,,,,,,,,,
